,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,index,latency
34360,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,122.79973427206278,1552053916969.0,1552053916846.0,5c3c6cb05060420001790d3f,93597,135.0
34361,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,126.5996259842068,1552053917108.0,1552053916981.0,5c3c6cb05060420001790d3f,93598,145.0
34362,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,153.80004104535328,1552053917280.0,1552053917126.0,5c3c6cb05060420001790d3f,93599,168.0
34363,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,141.89988612267192,1552053917437.0,1552053917294.0,5c3c6cb05060420001790d3f,93600,153.0
34364,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,160.0997716907295,1552053917607.0,1552053917447.0,5c3c6cb05060420001790d3f,93601,170.0
34678,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,110.60005947726313,1552053968957.0,1552053968846.0,5c3c6cb05060420001790d3f,93915,121.0
34679,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,147.60015035729157,1552053969116.0,1552053968967.0,5c3c6cb05060420001790d3f,93916,154.0
34680,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,143.19993890135083,1552053969264.0,1552053969121.0,5c3c6cb05060420001790d3f,93917,153.0
34681,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,145.80004445865052,1552053969421.0,1552053969274.0,5c3c6cb05060420001790d3f,93918,163.0
34682,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,122.19984119478613,1552053969561.0,1552053969437.0,5c3c6cb05060420001790d3f,93919,138.0
34992,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,112.99963178683538,1552054021308.0,1552054021194.0,5c3c6cb05060420001790d3f,94229,126.0
34993,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,169.00003455998376,1552054021489.0,1552054021320.0,5c3c6cb05060420001790d3f,94230,185.0
34994,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,130.20026444789258,1552054021637.0,1552054021505.0,5c3c6cb05060420001790d3f,94231,145.0
34995,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,143.00025898654712,1552054021794.0,1552054021650.0,5c3c6cb05060420001790d3f,94232,157.0
34996,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,130.3001044052653,1552054021938.0,1552054021807.0,5c3c6cb05060420001790d3f,94233,144.0
34997,625389.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,132.29989021871006,1552054022084.0,1552054021951.0,5c3c6cb05060420001790d3f,94234,146.0
35380,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,137.80004787200596,1552054101199.0,1552054101061.0,5c3c6cb05060420001790d3f,94617,159.0
35381,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,118.60005606396591,1552054101339.0,1552054101220.0,5c3c6cb05060420001790d3f,94618,136.0
35382,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,112.29989875201136,1552054101469.0,1552054101356.0,5c3c6cb05060420001790d3f,94619,125.0
35383,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,110.00016639987007,1552054101592.0,1552054101481.0,5c3c6cb05060420001790d3f,94620,124.0
35384,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,118.50021610653494,1552054101724.0,1552054101605.0,5c3c6cb05060420001790d3f,94621,133.0
35666,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,150.39993582933675,1552054152993.0,1552054152842.0,5c3c6cb05060420001790d3f,94903,164.0
35667,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,118.10000294400379,1552054153125.0,1552054153006.0,5c3c6cb05060420001790d3f,94904,131.0
35668,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,133.80004957865458,1552054153272.0,1552054153137.0,5c3c6cb05060420001790d3f,94905,154.0
35895,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,109.59995323733892,1552054192284.0,1552054192174.0,5c3c6cb05060420001790d3f,95132,120.0
35896,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,171.79982003208718,1552054192465.0,1552054192294.0,5c3c6cb05060420001790d3f,95133,179.0
35897,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,119.99994879995937,1552054192594.0,1552054192473.0,5c3c6cb05060420001790d3f,95134,129.0
35898,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,136.90020825597458,1552054192740.0,1552054192602.0,5c3c6cb05060420001790d3f,95135,146.0
35899,625389.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,135.60015547717921,1552054192883.0,1552054192748.0,5c3c6cb05060420001790d3f,95136,143.0
39844,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,147.18500000890344,1552053741755.0,1552053741607.0,5c75779b280f660019d7ca5f,99081,151.0
39845,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,140.06500004325062,1552053741899.0,1552053741758.0,5c75779b280f660019d7ca5f,99082,143.0
39846,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.23500001896173,1552053742051.0,1552053741901.0,5c75779b280f660019d7ca5f,99083,152.0
39847,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.31500001531094,1552053742194.0,1552053742053.0,5c75779b280f660019d7ca5f,99084,143.0
39848,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.93000001413748,1552053742346.0,1552053742196.0,5c75779b280f660019d7ca5f,99085,152.0
39849,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,134.07500000903386,1552053742482.0,1552053742348.0,5c75779b280f660019d7ca5f,99086,136.0
40162,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,164.42000004462895,1552053793847.0,1552053793682.0,5c75779b280f660019d7ca5f,99399,167.0
40163,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,125.39000000106172,1552053793975.0,1552053793849.0,5c75779b280f660019d7ca5f,99400,128.0
40164,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.6550000431016,1552053794119.0,1552053793977.0,5c75779b280f660019d7ca5f,99401,146.0
40165,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,132.28499999968335,1552053794255.0,1552053794123.0,5c75779b280f660019d7ca5f,99402,134.0
40166,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.64999997755513,1552053794407.0,1552053794257.0,5c75779b280f660019d7ca5f,99403,153.0
40497,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,140.30999998794871,1552053846047.0,1552053845906.0,5c75779b280f660019d7ca5f,99734,145.0
40498,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,139.9450000026263,1552053846191.0,1552053846051.0,5c75779b280f660019d7ca5f,99735,143.0
40499,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,140.12499997625127,1552053846335.0,1552053846194.0,5c75779b280f660019d7ca5f,99736,144.0
40500,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,139.98999999603257,1552053846479.0,1552053846338.0,5c75779b280f660019d7ca5f,99737,145.0
40501,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,147.72999996785074,1552053846631.0,1552053846483.0,5c75779b280f660019d7ca5f,99738,151.0
40502,625392.0,,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,140.06000000517815,1552053846775.0,1552053846634.0,5c75779b280f660019d7ca5f,99739,144.0
40921,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,83.53999996325001,1552053916926.0,1552053916842.0,5c75779b280f660019d7ca5f,100158,87.0
40922,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,149.08499998273328,1552053917078.0,1552053916929.0,5c75779b280f660019d7ca5f,100159,152.0
40923,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,149.0999999805354,1552053917230.0,1552053917081.0,5c75779b280f660019d7ca5f,100160,152.0
40924,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.1850000182167,1552053917390.0,1552053917233.0,5c75779b280f660019d7ca5f,100161,161.0
40925,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,147.90000003995374,1552053917542.0,1552053917394.0,5c75779b280f660019d7ca5f,100162,152.0
40926,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,155.9799999813549,1552053917702.0,1552053917546.0,5c75779b280f660019d7ca5f,100163,160.0
41249,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.7500000069849,1552053969630.0,1552053969466.0,5c75779b280f660019d7ca5f,100486,167.0
41250,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.83500002743676,1552053969774.0,1552053969633.0,5c75779b280f660019d7ca5f,100487,144.0
41251,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.92000003438443,1552053969918.0,1552053969777.0,5c75779b280f660019d7ca5f,100488,144.0
41252,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.92500001750886,1552053970078.0,1552053969921.0,5c75779b280f660019d7ca5f,100489,160.0
41253,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.92500001750886,1552053970238.0,1552053970081.0,5c75779b280f660019d7ca5f,100490,160.0
41492,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,131.78499997593462,1552054008742.0,1552054008610.0,5c75779b280f660019d7ca5f,100729,135.0
41493,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,140.25999995646998,1552054008886.0,1552054008745.0,5c75779b280f660019d7ca5f,100730,145.0
41494,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,147.5199999986216,1552054009038.0,1552054008890.0,5c75779b280f660019d7ca5f,100731,152.0
41495,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,147.51500001875684,1552054009190.0,1552054009042.0,5c75779b280f660019d7ca5f,100732,152.0
41496,625392.0,,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,139.74000001326203,1552054009335.0,1552054009194.0,5c75779b280f660019d7ca5f,100733,143.0
41837,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,138.67499999469146,1552054093758.0,1552054093618.0,5c75779b280f660019d7ca5f,101074,143.0
41838,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,148.01999996416268,1552054093909.0,1552054093761.0,5c75779b280f660019d7ca5f,101075,152.0
41839,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,140.40500001283363,1552054094053.0,1552054093913.0,5c75779b280f660019d7ca5f,101076,144.0
42169,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,140.07999998284504,1552054146061.0,1552054145921.0,5c75779b280f660019d7ca5f,101406,144.0
42170,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,139.13000002503395,1552054146204.0,1552054146065.0,5c75779b280f660019d7ca5f,101407,144.0
42171,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,138.61999998334795,1552054146349.0,1552054146209.0,5c75779b280f660019d7ca5f,101408,144.0
42172,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,138.6400000192225,1552054146492.0,1552054146353.0,5c75779b280f660019d7ca5f,101409,144.0
42173,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,154.6500000404194,1552054146652.0,1552054146497.0,5c75779b280f660019d7ca5f,101410,160.0
42174,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,130.69499999983236,1552054146788.0,1552054146657.0,5c75779b280f660019d7ca5f,101411,136.0
42497,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,146.85499999905002,1552054198364.0,1552054198217.0,5c75779b280f660019d7ca5f,101734,151.0
42498,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,141.40500000212342,1552054198510.0,1552054198368.0,5c75779b280f660019d7ca5f,101735,146.0
42499,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,137.845000019297,1552054198652.0,1552054198514.0,5c75779b280f660019d7ca5f,101736,142.0
42500,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,139.85999999567866,1552054198796.0,1552054198656.0,5c75779b280f660019d7ca5f,101737,144.0
42501,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,147.5199999986216,1552054198948.0,1552054198800.0,5c75779b280f660019d7ca5f,101738,152.0
42502,625392.0,,39.0,high,high-low,12.0,rod_fixing,rod_fixing,1.0,139.80000000447038,1552054199092.0,1552054198952.0,5c75779b280f660019d7ca5f,101739,144.0
42914,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,154.6000000089407,1552054268108.0,1552054267952.0,5c75779b280f660019d7ca5f,102151,161.0
42915,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,154.84000003198162,1552054268268.0,1552054268113.0,5c75779b280f660019d7ca5f,102152,161.0
42916,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,153.0449999845587,1552054268428.0,1552054268274.0,5c75779b280f660019d7ca5f,102153,159.0
42917,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,161.81000001961362,1552054268596.0,1552054268433.0,5c75779b280f660019d7ca5f,102154,168.0
42918,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,162.1249999734573,1552054268764.0,1552054268601.0,5c75779b280f660019d7ca5f,102155,168.0
43254,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,122.60999996215105,1552054320443.0,1552054320320.0,5c75779b280f660019d7ca5f,102491,128.0
43255,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,74.96499997796491,1552054320523.0,1552054320448.0,5c75779b280f660019d7ca5f,102492,80.0
43256,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,123.49999998696148,1552054320652.0,1552054320528.0,5c75779b280f660019d7ca5f,102493,128.0
43257,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,138.97000002907592,1552054320795.0,1552054320656.0,5c75779b280f660019d7ca5f,102494,145.0
43496,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,147.78499997919425,1552054359659.0,1552054359511.0,5c75779b280f660019d7ca5f,102733,153.0
43497,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,155.04499996313825,1552054359819.0,1552054359664.0,5c75779b280f660019d7ca5f,102734,160.0
43498,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,146.91000001039356,1552054359971.0,1552054359824.0,5c75779b280f660019d7ca5f,102735,152.0
43499,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,154.77500000270084,1552054360131.0,1552054359976.0,5c75779b280f660019d7ca5f,102736,160.0
43500,625392.0,,39.0,high,high-low,22.0,rod_fixing,rod_fixing,1.0,163.07499998947603,1552054360299.0,1552054360136.0,5c75779b280f660019d7ca5f,102737,168.0
42068,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,154.99999999999272,1552053670540.0,1552053670385.0,5bfee33dce8e790001551d25,42068,157.0
42069,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,172.0,1552053670715.0,1552053670542.0,5bfee33dce8e790001551d25,42069,175.0
42070,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,159.0,1552053670876.0,1552053670717.0,5bfee33dce8e790001551d25,42070,162.0
42071,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,177.0,1552053671056.0,1552053670879.0,5bfee33dce8e790001551d25,42071,179.0
42072,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,171.0,1552053671230.0,1552053671058.0,5bfee33dce8e790001551d25,42072,174.0
42073,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,167.00000000000728,1552053671400.0,1552053671232.0,5bfee33dce8e790001551d25,42073,170.0
42376,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,176.0,1552053724085.0,1552053723909.0,5bfee33dce8e790001551d25,42376,207.0
42377,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,151.0,1552053724267.0,1552053724116.0,5bfee33dce8e790001551d25,42377,155.0
42378,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,165.00000000001455,1552053724437.0,1552053724271.0,5bfee33dce8e790001551d25,42378,168.0
42379,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,177.0,1552053724616.0,1552053724439.0,5bfee33dce8e790001551d25,42379,179.0
42380,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,180.0,1552053724798.0,1552053724618.0,5bfee33dce8e790001551d25,42380,182.0
42381,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,170.99999999998545,1552053724971.0,1552053724800.0,5bfee33dce8e790001551d25,42381,174.0
42658,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,144.0,1552053775163.0,1552053775019.0,5bfee33dce8e790001551d25,42658,148.0
42659,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,155.0,1552053775323.0,1552053775167.0,5bfee33dce8e790001551d25,42659,160.0
42660,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,173.0,1552053775500.0,1552053775327.0,5bfee33dce8e790001551d25,42660,176.0
42661,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,173.0,1552053775677.0,1552053775503.0,5bfee33dce8e790001551d25,42661,177.0
42662,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,161.0,1552053775842.0,1552053775680.0,5bfee33dce8e790001551d25,42662,165.0
42663,625394.0,,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,168.0,1552053776014.0,1552053775845.0,5bfee33dce8e790001551d25,42663,172.0
43022,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,141.0,1552053894198.0,1552053894057.0,5bfee33dce8e790001551d25,43022,146.0
43023,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,154.00000000005818,1552053894357.0,1552053894203.0,5bfee33dce8e790001551d25,43023,158.0
43024,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,160.0,1552053894522.0,1552053894361.0,5bfee33dce8e790001551d25,43024,165.0
43025,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,151.0,1552053894677.0,1552053894526.0,5bfee33dce8e790001551d25,43025,155.0
43026,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,151.0,1552053894832.0,1552053894681.0,5bfee33dce8e790001551d25,43026,155.0
43027,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,142.0,1552053894979.0,1552053894836.0,5bfee33dce8e790001551d25,43027,147.0
43295,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,201.0,1552053946739.0,1552053946538.0,5bfee33dce8e790001551d25,43295,206.0
43296,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,161.0,1552053946906.0,1552053946744.0,5bfee33dce8e790001551d25,43296,166.0
43297,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,172.00000000005818,1552053947082.0,1552053946910.0,5bfee33dce8e790001551d25,43297,176.0
43298,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,166.0,1552053947253.0,1552053947086.0,5bfee33dce8e790001551d25,43298,171.0
43299,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,167.0,1552053947425.0,1552053947257.0,5bfee33dce8e790001551d25,43299,171.0
43300,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,182.0,1552053947610.0,1552053947428.0,5bfee33dce8e790001551d25,43300,187.0
43492,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,144.0,1552053985782.0,1552053985637.0,5bfee33dce8e790001551d25,43492,150.0
43493,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,145.00000000005818,1552053985933.0,1552053985787.0,5bfee33dce8e790001551d25,43493,150.0
43494,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,156.0,1552053986093.0,1552053985937.0,5bfee33dce8e790001551d25,43494,159.0
43495,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,160.0,1552053986257.0,1552053986096.0,5bfee33dce8e790001551d25,43495,164.0
43496,625394.0,,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,163.0,1552053986424.0,1552053986260.0,5bfee33dce8e790001551d25,43496,167.0
43788,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,142.0,1552054082739.0,1552054082597.0,5bfee33dce8e790001551d25,43788,148.0
43789,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,166.0,1552054082911.0,1552054082745.0,5bfee33dce8e790001551d25,43789,172.0
43790,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.0,1552054083085.0,1552054082917.0,5bfee33dce8e790001551d25,43790,174.0
43791,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,168.0,1552054083260.0,1552054083091.0,5bfee33dce8e790001551d25,43791,175.0
43792,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,152.0,1552054083418.0,1552054083266.0,5bfee33dce8e790001551d25,43792,157.0
43793,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,176.0,1552054083599.0,1552054083423.0,5bfee33dce8e790001551d25,43793,182.0
44089,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,155.0,1552054134859.0,1552054134703.0,5bfee33dce8e790001551d25,44089,162.0
44090,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,151.0,1552054135016.0,1552054134865.0,5bfee33dce8e790001551d25,44090,156.0
44091,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,163.0,1552054135185.0,1552054135021.0,5bfee33dce8e790001551d25,44091,170.0
44092,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,160.0,1552054135351.0,1552054135191.0,5bfee33dce8e790001551d25,44092,166.0
44093,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,174.00000000005818,1552054135531.0,1552054135357.0,5bfee33dce8e790001551d25,44093,181.0
44094,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,170.0,1552054135708.0,1552054135538.0,5bfee33dce8e790001551d25,44094,175.0
44387,625394.0,,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,161.0,1552054187232.0,1552054187071.0,5bfee33dce8e790001551d25,44387,166.0
